SOL,PARAMETER,Period, Value 
3920,Gold,Apr-26, 1044.15 
3920,Gold,May-26, 1119.57 
3920,Gold,Jun-26, 1194.99 
3920,Gold,Jul-26, 1289.26 
3920,Gold,Aug-26, 1383.53 
3920,Gold,Sep-26, 1477.80 
3920,Gold,Oct-26, 1590.93 
3920,Gold,Nov-26, 1704.06 
3920,Gold,Dec-26, 1817.18 
3920,Gold,Jan-27, 1911.46 
3920,Gold,Feb-27, 2005.73 
3920,Gold,Mar-27, 2100.00 
4069,Gold,Mar-26, -   
4069,Gold,Apr-26, -   
4069,Gold,May-26, -   
4069,Gold,Jun-26, -   
4069,Gold,Jul-26, -   
4069,Gold,Aug-26, -   
4069,Gold,Sep-26, -   
4069,Gold,Oct-26, -   
4069,Gold,Nov-26, -   
4069,Gold,Dec-26, -   
4069,Gold,Jan-27, -   
4069,Gold,Feb-27, -   
4069,Gold,Mar-27, -   
4153,Gold,Mar-26, 5.11 
4153,Gold,Apr-26, 140.77 
4153,Gold,May-26, 276.43 
4153,Gold,Jun-26, 412.09 
4153,Gold,Jul-26, 581.66 
4153,Gold,Aug-26, 751.24 
4153,Gold,Sep-26, 920.81 
4153,Gold,Oct-26, 1124.30 
4153,Gold,Nov-26, 1327.79 
4153,Gold,Dec-26, 1531.28 
4153,Gold,Jan-27, 1700.85 
4153,Gold,Feb-27, 1870.43 
4153,Gold,Mar-27, 2040.00 
3933,Gold,Mar-26, 3168.32 
3933,Gold,Apr-26, 3232.52 
3933,Gold,May-26, 3296.73 
3933,Gold,Jun-26, 3360.94 
3933,Gold,Jul-26, 3441.20 
3933,Gold,Aug-26, 3521.45 
3933,Gold,Sep-26, 3601.71 
3933,Gold,Oct-26, 3698.02 
3933,Gold,Nov-26, 3794.33 
3933,Gold,Dec-26, 3890.64 
3933,Gold,Jan-27, 3970.90 
3933,Gold,Feb-27, 4051.16 
3933,Gold,Mar-27, 4131.42 
174,Gov,Mar-26, -   
174,Gov,Apr-26, -   
174,Gov,May-26, -   
174,Gov,Jun-26, -   
174,Gov,Jul-26, -   
174,Gov,Aug-26, -   
174,Gov,Sep-26, -   
174,Gov,Oct-26, -   
174,Gov,Nov-26, -   
174,Gov,Dec-26, -   
174,Gov,Jan-27, -   
174,Gov,Feb-27, -   
174,Gov,Mar-27, -   
175,Gov,Mar-26, -   
175,Gov,Apr-26, -   
175,Gov,May-26, -   
175,Gov,Jun-26, -   
175,Gov,Jul-26, -   
175,Gov,Aug-26, -   
175,Gov,Sep-26, -   
175,Gov,Oct-26, -   
175,Gov,Nov-26, -   
175,Gov,Dec-26, -   
175,Gov,Jan-27, -   
175,Gov,Feb-27, -   
175,Gov,Mar-27, -   
176,Gov,Mar-26, -   
176,Gov,Apr-26, -   
176,Gov,May-26, -   
176,Gov,Jun-26, -   
176,Gov,Jul-26, -   
176,Gov,Aug-26, -   
176,Gov,Sep-26, -   
176,Gov,Oct-26, -   
176,Gov,Nov-26, -   
176,Gov,Dec-26, -   
176,Gov,Jan-27, -   
176,Gov,Feb-27, -   
176,Gov,Mar-27, -   
230,Gov,Mar-26, -   
230,Gov,Apr-26, -   
230,Gov,May-26, -   
230,Gov,Jun-26, -   
230,Gov,Jul-26, -   
230,Gov,Aug-26, -   
230,Gov,Sep-26, -   
230,Gov,Oct-26, -   
230,Gov,Nov-26, -   
230,Gov,Dec-26, -   
230,Gov,Jan-27, -   
230,Gov,Feb-27, -   
230,Gov,Mar-27, -   
232,Gov,Mar-26, -   
232,Gov,Apr-26, -   
232,Gov,May-26, -   
232,Gov,Jun-26, -   
232,Gov,Jul-26, -   
232,Gov,Aug-26, -   
232,Gov,Sep-26, -   
232,Gov,Oct-26, -   
232,Gov,Nov-26, -   
232,Gov,Dec-26, -   
232,Gov,Jan-27, -   
232,Gov,Feb-27, -   
232,Gov,Mar-27, -   
237,Gov,Mar-26, -   
237,Gov,Apr-26, -   
237,Gov,May-26, -   
237,Gov,Jun-26, -   
237,Gov,Jul-26, -   
237,Gov,Aug-26, -   
237,Gov,Sep-26, -   
237,Gov,Oct-26, -   
237,Gov,Nov-26, -   
237,Gov,Dec-26, -   
237,Gov,Jan-27, -   
237,Gov,Feb-27, -   
237,Gov,Mar-27, -   
243,Gov,Mar-26, -   
243,Gov,Apr-26, -   
243,Gov,May-26, -   
243,Gov,Jun-26, -   
243,Gov,Jul-26, -   
243,Gov,Aug-26, -   
243,Gov,Sep-26, -   
243,Gov,Oct-26, -   
243,Gov,Nov-26, -   
243,Gov,Dec-26, -   
243,Gov,Jan-27, -   
243,Gov,Feb-27, -   
243,Gov,Mar-27, -   
332,Gov,Mar-26, -   
332,Gov,Apr-26, -   
332,Gov,May-26, -   
332,Gov,Jun-26, -   
332,Gov,Jul-26, -   
332,Gov,Aug-26, -   
332,Gov,Sep-26, -   
332,Gov,Oct-26, -   
332,Gov,Nov-26, -   
332,Gov,Dec-26, -   
332,Gov,Jan-27, -   
332,Gov,Feb-27, -   
332,Gov,Mar-27, -   
376,Gov,Mar-26, 0.88 
376,Gov,Apr-26, 0.90 
376,Gov,May-26, 0.91 
376,Gov,Jun-26, 0.92 
376,Gov,Jul-26, 0.94 
376,Gov,Aug-26, 0.96 
376,Gov,Sep-26, 0.98 
376,Gov,Oct-26, 1.00 
376,Gov,Nov-26, 1.02 
376,Gov,Dec-26, 1.04 
376,Gov,Jan-27, 1.06 
376,Gov,Feb-27, 1.07 
376,Gov,Mar-27, 1.09 
883,Gov,Mar-26, 0.88 
883,Gov,Apr-26, 0.90 
883,Gov,May-26, 0.91 
883,Gov,Jun-26, 0.93 
883,Gov,Jul-26, 0.95 
883,Gov,Aug-26, 0.97 
883,Gov,Sep-26, 0.99 
883,Gov,Oct-26, 1.01 
883,Gov,Nov-26, 1.03 
883,Gov,Dec-26, 1.05 
883,Gov,Jan-27, 1.07 
883,Gov,Feb-27, 1.09 
883,Gov,Mar-27, 1.11 
910,Gov,Mar-26, 0.70 
910,Gov,Apr-26, 0.72 
910,Gov,May-26, 0.73 
910,Gov,Jun-26, 0.75 
910,Gov,Jul-26, 0.77 
910,Gov,Aug-26, 0.79 
910,Gov,Sep-26, 0.81 
910,Gov,Oct-26, 0.83 
910,Gov,Nov-26, 0.86 
910,Gov,Dec-26, 0.88 
910,Gov,Jan-27, 0.90 
910,Gov,Feb-27, 0.92 
910,Gov,Mar-27, 0.94 
911,Gov,Mar-26, -   
911,Gov,Apr-26, -   
911,Gov,May-26, -   
911,Gov,Jun-26, -   
911,Gov,Jul-26, -   
911,Gov,Aug-26, -   
911,Gov,Sep-26, -   
911,Gov,Oct-26, -   
911,Gov,Nov-26, -   
911,Gov,Dec-26, -   
911,Gov,Jan-27, -   
911,Gov,Feb-27, -   
911,Gov,Mar-27, -   
924,Gov,Mar-26, -   
924,Gov,Apr-26, -   
924,Gov,May-26, -   
924,Gov,Jun-26, -   
924,Gov,Jul-26, -   
924,Gov,Aug-26, -   
924,Gov,Sep-26, -   
924,Gov,Oct-26, -   
924,Gov,Nov-26, -   
924,Gov,Dec-26, -   
924,Gov,Jan-27, -   
924,Gov,Feb-27, -   
924,Gov,Mar-27, -   
1013,Gov,Mar-26, 1.67 
1013,Gov,Apr-26, 1.70 
1013,Gov,May-26, 1.73 
1013,Gov,Jun-26, 1.76 
1013,Gov,Jul-26, 1.80 
1013,Gov,Aug-26, 1.84 
1013,Gov,Sep-26, 1.88 
1013,Gov,Oct-26, 1.93 
1013,Gov,Nov-26, 1.98 
1013,Gov,Dec-26, 2.03 
1013,Gov,Jan-27, 2.07 
1013,Gov,Feb-27, 2.11 
1013,Gov,Mar-27, 2.15 
1044,Gov,Mar-26, -   
1044,Gov,Apr-26, -   
1044,Gov,May-26, -   
1044,Gov,Jun-26, -   
1044,Gov,Jul-26, -   
1044,Gov,Aug-26, -   
1044,Gov,Sep-26, -   
1044,Gov,Oct-26, -   
1044,Gov,Nov-26, -   
1044,Gov,Dec-26, -   
1044,Gov,Jan-27, -   
1044,Gov,Feb-27, -   
1044,Gov,Mar-27, -   
1112,Gov,Mar-26, -   
1112,Gov,Apr-26, -   
1112,Gov,May-26, -   
1112,Gov,Jun-26, -   
1112,Gov,Jul-26, -   
1112,Gov,Aug-26, -   
1112,Gov,Sep-26, -   
1112,Gov,Oct-26, -   
1112,Gov,Nov-26, -   
1112,Gov,Dec-26, -   
1112,Gov,Jan-27, -   
1112,Gov,Feb-27, -   
1112,Gov,Mar-27, -   
1152,Gov,Mar-26, -   
1152,Gov,Apr-26, -   
1152,Gov,May-26, -   
1152,Gov,Jun-26, -   
1152,Gov,Jul-26, -   
1152,Gov,Aug-26, -   
1152,Gov,Sep-26, -   
1152,Gov,Oct-26, -   
1152,Gov,Nov-26, -   
1152,Gov,Dec-26, -   
1152,Gov,Jan-27, -   
1152,Gov,Feb-27, -   
1152,Gov,Mar-27, -   
1220,Gov,Mar-26, -   
1220,Gov,Apr-26, -   
1220,Gov,May-26, -   
1220,Gov,Jun-26, -   
1220,Gov,Jul-26, -   
1220,Gov,Aug-26, -   
1220,Gov,Sep-26, -   
1220,Gov,Oct-26, -   
1220,Gov,Nov-26, -   
1220,Gov,Dec-26, -   
1220,Gov,Jan-27, -   
1220,Gov,Feb-27, -   
1220,Gov,Mar-27, -   
1221,Gov,Mar-26, -   
1221,Gov,Apr-26, -   
1221,Gov,May-26, -   
1221,Gov,Jun-26, -   
1221,Gov,Jul-26, -   
1221,Gov,Aug-26, -   
1221,Gov,Sep-26, -   
1221,Gov,Oct-26, -   
1221,Gov,Nov-26, -   
1221,Gov,Dec-26, -   
1221,Gov,Jan-27, -   
1221,Gov,Feb-27, -   
1221,Gov,Mar-27, -   
1258,Gov,Mar-26, -   
1258,Gov,Apr-26, -   
1258,Gov,May-26, -   
1258,Gov,Jun-26, -   
1258,Gov,Jul-26, -   
1258,Gov,Aug-26, -   
1258,Gov,Sep-26, -   
1258,Gov,Oct-26, -   
1258,Gov,Nov-26, -   
1258,Gov,Dec-26, -   
1258,Gov,Jan-27, -   
1258,Gov,Feb-27, -   
1258,Gov,Mar-27, -   
1314,Gov,Mar-26, -   
1314,Gov,Apr-26, -   
1314,Gov,May-26, -   
1314,Gov,Jun-26, -   
1314,Gov,Jul-26, -   
1314,Gov,Aug-26, -   
1314,Gov,Sep-26, -   
1314,Gov,Oct-26, -   
1314,Gov,Nov-26, -   
1314,Gov,Dec-26, -   
1314,Gov,Jan-27, -   
1314,Gov,Feb-27, -   
1314,Gov,Mar-27, -   
1316,Gov,Mar-26, -   
1316,Gov,Apr-26, -   
1316,Gov,May-26, -   
1316,Gov,Jun-26, -   
1316,Gov,Jul-26, -   
1316,Gov,Aug-26, -   
1316,Gov,Sep-26, -   
1316,Gov,Oct-26, -   
1316,Gov,Nov-26, -   
1316,Gov,Dec-26, -   
1316,Gov,Jan-27, -   
1316,Gov,Feb-27, -   
1316,Gov,Mar-27, -   
1317,Gov,Mar-26, -   
1317,Gov,Apr-26, -   
1317,Gov,May-26, -   
1317,Gov,Jun-26, -   
1317,Gov,Jul-26, -   
1317,Gov,Aug-26, -   
1317,Gov,Sep-26, -   
1317,Gov,Oct-26, -   
1317,Gov,Nov-26, -   
1317,Gov,Dec-26, -   
1317,Gov,Jan-27, -   
1317,Gov,Feb-27, -   
1317,Gov,Mar-27, -   
1401,Gov,Mar-26, -   
1401,Gov,Apr-26, -   
1401,Gov,May-26, -   
1401,Gov,Jun-26, -   
1401,Gov,Jul-26, -   
1401,Gov,Aug-26, -   
1401,Gov,Sep-26, -   
1401,Gov,Oct-26, -   
1401,Gov,Nov-26, -   
1401,Gov,Dec-26, -   
1401,Gov,Jan-27, -   
1401,Gov,Feb-27, -   
1401,Gov,Mar-27, -   
1560,Gov,Mar-26, -   
1560,Gov,Apr-26, -   
1560,Gov,May-26, -   
1560,Gov,Jun-26, -   
1560,Gov,Jul-26, -   
1560,Gov,Aug-26, -   
1560,Gov,Sep-26, -   
1560,Gov,Oct-26, -   
1560,Gov,Nov-26, -   
1560,Gov,Dec-26, -   
1560,Gov,Jan-27, -   
1560,Gov,Feb-27, -   
1560,Gov,Mar-27, -   
1789,Gov,Mar-26, -   
1789,Gov,Apr-26, -   
1789,Gov,May-26, -   
1789,Gov,Jun-26, -   
1789,Gov,Jul-26, -   
1789,Gov,Aug-26, -   
1789,Gov,Sep-26, -   
1789,Gov,Oct-26, -   
1789,Gov,Nov-26, -   
1789,Gov,Dec-26, -   
1789,Gov,Jan-27, -   
1789,Gov,Feb-27, -   
1789,Gov,Mar-27, -   
1830,Gov,Mar-26, -   
1830,Gov,Apr-26, -   
1830,Gov,May-26, -   
1830,Gov,Jun-26, -   
1830,Gov,Jul-26, -   
1830,Gov,Aug-26, -   
1830,Gov,Sep-26, -   
1830,Gov,Oct-26, -   
1830,Gov,Nov-26, -   
1830,Gov,Dec-26, -   
1830,Gov,Jan-27, -   
1830,Gov,Feb-27, -   
1830,Gov,Mar-27, -   
1896,Gov,Mar-26, -   
1896,Gov,Apr-26, -   
1896,Gov,May-26, -   
1896,Gov,Jun-26, -   
1896,Gov,Jul-26, -   
1896,Gov,Aug-26, -   
1896,Gov,Sep-26, -   
1896,Gov,Oct-26, -   
1896,Gov,Nov-26, -   
1896,Gov,Dec-26, -   
1896,Gov,Jan-27, -   
1896,Gov,Feb-27, -   
1896,Gov,Mar-27, -   
1919,Gov,Mar-26, -   
1919,Gov,Apr-26, -   
1919,Gov,May-26, -   
1919,Gov,Jun-26, -   
1919,Gov,Jul-26, -   
1919,Gov,Aug-26, -   
1919,Gov,Sep-26, -   
1919,Gov,Oct-26, -   
1919,Gov,Nov-26, -   
1919,Gov,Dec-26, -   
1919,Gov,Jan-27, -   
1919,Gov,Feb-27, -   
1919,Gov,Mar-27, -   
1931,Gov,Mar-26, -   
1931,Gov,Apr-26, -   
1931,Gov,May-26, -   
1931,Gov,Jun-26, -   
1931,Gov,Jul-26, -   
1931,Gov,Aug-26, -   
1931,Gov,Sep-26, -   
1931,Gov,Oct-26, -   
1931,Gov,Nov-26, -   
1931,Gov,Dec-26, -   
1931,Gov,Jan-27, -   
1931,Gov,Feb-27, -   
1931,Gov,Mar-27, -   
2098,Gov,Mar-26, -   
2098,Gov,Apr-26, -   
2098,Gov,May-26, -   
2098,Gov,Jun-26, -   
2098,Gov,Jul-26, -   
2098,Gov,Aug-26, -   
2098,Gov,Sep-26, -   
2098,Gov,Oct-26, -   
2098,Gov,Nov-26, -   
2098,Gov,Dec-26, -   
2098,Gov,Jan-27, -   
2098,Gov,Feb-27, -   
2098,Gov,Mar-27, -   
2286,Gov,Mar-26, -   
2286,Gov,Apr-26, -   
2286,Gov,May-26, -   
2286,Gov,Jun-26, -   
2286,Gov,Jul-26, -   
2286,Gov,Aug-26, -   
2286,Gov,Sep-26, -   
2286,Gov,Oct-26, -   
2286,Gov,Nov-26, -   
2286,Gov,Dec-26, -   
2286,Gov,Jan-27, -   
2286,Gov,Feb-27, -   
2286,Gov,Mar-27, -   
2287,Gov,Mar-26, 0.97 
2287,Gov,Apr-26, 0.98 
2287,Gov,May-26, 1.00 
2287,Gov,Jun-26, 1.02 
2287,Gov,Jul-26, 1.04 
2287,Gov,Aug-26, 1.06 
2287,Gov,Sep-26, 1.08 
2287,Gov,Oct-26, 1.11 
2287,Gov,Nov-26, 1.13 
2287,Gov,Dec-26, 1.16 
2287,Gov,Jan-27, 1.18 
2287,Gov,Feb-27, 1.20 
2287,Gov,Mar-27, 1.22 
2288,Gov,Mar-26, -   
2288,Gov,Apr-26, -   
2288,Gov,May-26, -   
2288,Gov,Jun-26, -   
2288,Gov,Jul-26, -   
2288,Gov,Aug-26, -   
2288,Gov,Sep-26, -   
2288,Gov,Oct-26, -   
2288,Gov,Nov-26, -   
2288,Gov,Dec-26, -   
2288,Gov,Jan-27, -   
2288,Gov,Feb-27, -   
2288,Gov,Mar-27, -   
2461,Gov,Mar-26, -   
2461,Gov,Apr-26, -   
2461,Gov,May-26, -   
2461,Gov,Jun-26, -   
2461,Gov,Jul-26, -   
2461,Gov,Aug-26, -   
2461,Gov,Sep-26, -   
2461,Gov,Oct-26, -   
2461,Gov,Nov-26, -   
2461,Gov,Dec-26, -   
2461,Gov,Jan-27, -   
2461,Gov,Feb-27, -   
2461,Gov,Mar-27, -   
2464,Gov,Mar-26, -   
2464,Gov,Apr-26, -   
2464,Gov,May-26, -   
2464,Gov,Jun-26, -   
2464,Gov,Jul-26, -   
2464,Gov,Aug-26, -   
2464,Gov,Sep-26, -   
2464,Gov,Oct-26, -   
2464,Gov,Nov-26, -   
2464,Gov,Dec-26, -   
2464,Gov,Jan-27, -   
2464,Gov,Feb-27, -   
2464,Gov,Mar-27, -   
2574,Gov,Mar-26, -   
2574,Gov,Apr-26, -   
2574,Gov,May-26, -   
2574,Gov,Jun-26, -   
2574,Gov,Jul-26, -   
2574,Gov,Aug-26, -   
2574,Gov,Sep-26, -   
2574,Gov,Oct-26, -   
2574,Gov,Nov-26, -   
2574,Gov,Dec-26, -   
2574,Gov,Jan-27, -   
2574,Gov,Feb-27, -   
2574,Gov,Mar-27, -   
2685,Gov,Mar-26, -   
2685,Gov,Apr-26, -   
2685,Gov,May-26, -   
2685,Gov,Jun-26, -   
2685,Gov,Jul-26, -   
2685,Gov,Aug-26, -   
2685,Gov,Sep-26, -   
2685,Gov,Oct-26, -   
2685,Gov,Nov-26, -   
2685,Gov,Dec-26, -   
2685,Gov,Jan-27, -   
2685,Gov,Feb-27, -   
2685,Gov,Mar-27, -   
2686,Gov,Mar-26, -   
2686,Gov,Apr-26, -   
2686,Gov,May-26, -   
2686,Gov,Jun-26, -   
2686,Gov,Jul-26, -   
2686,Gov,Aug-26, -   
2686,Gov,Sep-26, -   
2686,Gov,Oct-26, -   
2686,Gov,Nov-26, -   
2686,Gov,Dec-26, -   
2686,Gov,Jan-27, -   
2686,Gov,Feb-27, -   
2686,Gov,Mar-27, -   
2702,Gov,Mar-26, -   
2702,Gov,Apr-26, -   
2702,Gov,May-26, -   
2702,Gov,Jun-26, -   
2702,Gov,Jul-26, -   
2702,Gov,Aug-26, -   
2702,Gov,Sep-26, -   
2702,Gov,Oct-26, -   
2702,Gov,Nov-26, -   
2702,Gov,Dec-26, -   
2702,Gov,Jan-27, -   
2702,Gov,Feb-27, -   
2702,Gov,Mar-27, -   
2703,Gov,Mar-26, -   
2703,Gov,Apr-26, -   
2703,Gov,May-26, -   
2703,Gov,Jun-26, -   
2703,Gov,Jul-26, -   
2703,Gov,Aug-26, -   
2703,Gov,Sep-26, -   
2703,Gov,Oct-26, -   
2703,Gov,Nov-26, -   
2703,Gov,Dec-26, -   
2703,Gov,Jan-27, -   
2703,Gov,Feb-27, -   
2703,Gov,Mar-27, -   
2704,Gov,Mar-26, -   
2704,Gov,Apr-26, -   
2704,Gov,May-26, -   
2704,Gov,Jun-26, -   
2704,Gov,Jul-26, -   
2704,Gov,Aug-26, -   
2704,Gov,Sep-26, -   
2704,Gov,Oct-26, -   
2704,Gov,Nov-26, -   
2704,Gov,Dec-26, -   
2704,Gov,Jan-27, -   
2704,Gov,Feb-27, -   
2704,Gov,Mar-27, -   
2705,Gov,Mar-26, -   
2705,Gov,Apr-26, -   
2705,Gov,May-26, -   
2705,Gov,Jun-26, -   
2705,Gov,Jul-26, -   
2705,Gov,Aug-26, -   
2705,Gov,Sep-26, -   
2705,Gov,Oct-26, -   
2705,Gov,Nov-26, -   
2705,Gov,Dec-26, -   
2705,Gov,Jan-27, -   
2705,Gov,Feb-27, -   
2705,Gov,Mar-27, -   
2706,Gov,Mar-26, -   
2706,Gov,Apr-26, -   
2706,Gov,May-26, -   
2706,Gov,Jun-26, -   
2706,Gov,Jul-26, -   
2706,Gov,Aug-26, -   
2706,Gov,Sep-26, -   
2706,Gov,Oct-26, -   
2706,Gov,Nov-26, -   
2706,Gov,Dec-26, -   
2706,Gov,Jan-27, -   
2706,Gov,Feb-27, -   
2706,Gov,Mar-27, -   
3164,Gov,Mar-26, -   
3164,Gov,Apr-26, -   
3164,Gov,May-26, -   
3164,Gov,Jun-26, -   
3164,Gov,Jul-26, -   
3164,Gov,Aug-26, -   
3164,Gov,Sep-26, -   
3164,Gov,Oct-26, -   
3164,Gov,Nov-26, -   
3164,Gov,Dec-26, -   
3164,Gov,Jan-27, -   
3164,Gov,Feb-27, -   
3164,Gov,Mar-27, -   
3165,Gov,Mar-26, -   
3165,Gov,Apr-26, -   
3165,Gov,May-26, -   
3165,Gov,Jun-26, -   
3165,Gov,Jul-26, -   
3165,Gov,Aug-26, -   
3165,Gov,Sep-26, -   
3165,Gov,Oct-26, -   
3165,Gov,Nov-26, -   
3165,Gov,Dec-26, -   
3165,Gov,Jan-27, -   
3165,Gov,Feb-27, -   
3165,Gov,Mar-27, -   
3166,Gov,Mar-26, -   
3166,Gov,Apr-26, -   
3166,Gov,May-26, -   
3166,Gov,Jun-26, -   
3166,Gov,Jul-26, -   
3166,Gov,Aug-26, -   
3166,Gov,Sep-26, -   
3166,Gov,Oct-26, -   
3166,Gov,Nov-26, -   
3166,Gov,Dec-26, -   
3166,Gov,Jan-27, -   
3166,Gov,Feb-27, -   
3166,Gov,Mar-27, -   
3346,Gov,Mar-26, -   
3346,Gov,Apr-26, -   
3346,Gov,May-26, -   
3346,Gov,Jun-26, -   
3346,Gov,Jul-26, -   
3346,Gov,Aug-26, -   
3346,Gov,Sep-26, -   
3346,Gov,Oct-26, -   
3346,Gov,Nov-26, -   
3346,Gov,Dec-26, -   
3346,Gov,Jan-27, -   
3346,Gov,Feb-27, -   
3346,Gov,Mar-27, -   
3347,Gov,Mar-26, -   
3347,Gov,Apr-26, -   
3347,Gov,May-26, -   
3347,Gov,Jun-26, -   
3347,Gov,Jul-26, -   
3347,Gov,Aug-26, -   
3347,Gov,Sep-26, -   
3347,Gov,Oct-26, -   
3347,Gov,Nov-26, -   
3347,Gov,Dec-26, -   
3347,Gov,Jan-27, -   
3347,Gov,Feb-27, -   
3347,Gov,Mar-27, -   
3436,Gov,Mar-26, -   
3436,Gov,Apr-26, -   
3436,Gov,May-26, -   
3436,Gov,Jun-26, -   
3436,Gov,Jul-26, -   
3436,Gov,Aug-26, -   
3436,Gov,Sep-26, -   
3436,Gov,Oct-26, -   
3436,Gov,Nov-26, -   
3436,Gov,Dec-26, -   
3436,Gov,Jan-27, -   
3436,Gov,Feb-27, -   
3436,Gov,Mar-27, -   
3437,Gov,Mar-26, 2.15 
3437,Gov,Apr-26, 2.20 
3437,Gov,May-26, 2.25 
3437,Gov,Jun-26, 2.31 
3437,Gov,Jul-26, 2.37 
3437,Gov,Aug-26, 2.43 
3437,Gov,Sep-26, 2.50 
3437,Gov,Oct-26, 2.57 
3437,Gov,Nov-26, 2.65 
3437,Gov,Dec-26, 2.73 
3437,Gov,Jan-27, 2.79 
3437,Gov,Feb-27, 2.86 
3437,Gov,Mar-27, 2.92 
3548,Gov,Mar-26, -   
3548,Gov,Apr-26, -   
3548,Gov,May-26, -   
3548,Gov,Jun-26, -   
3548,Gov,Jul-26, -   
3548,Gov,Aug-26, -   
3548,Gov,Sep-26, -   
3548,Gov,Oct-26, -   
3548,Gov,Nov-26, -   
3548,Gov,Dec-26, -   
3548,Gov,Jan-27, -   
3548,Gov,Feb-27, -   
3548,Gov,Mar-27, -   
3549,Gov,Mar-26, -   
3549,Gov,Apr-26, -   
3549,Gov,May-26, -   
3549,Gov,Jun-26, -   
3549,Gov,Jul-26, -   
3549,Gov,Aug-26, -   
3549,Gov,Sep-26, -   
3549,Gov,Oct-26, -   
3549,Gov,Nov-26, -   
3549,Gov,Dec-26, -   
3549,Gov,Jan-27, -   
3549,Gov,Feb-27, -   
3549,Gov,Mar-27, -   
3920,Gov,Mar-26, -   
3920,Gov,Apr-26, -   
3920,Gov,May-26, -   
3920,Gov,Jun-26, -   
3920,Gov,Jul-26, -   
3920,Gov,Aug-26, -   
3920,Gov,Sep-26, -   
3920,Gov,Oct-26, -   
3920,Gov,Nov-26, -   
3920,Gov,Dec-26, -   
3920,Gov,Jan-27, -   
3920,Gov,Feb-27, -   
3920,Gov,Mar-27, -   
4069,Gov,Mar-26, -   
4069,Gov,Apr-26, -   
4069,Gov,May-26, -   
4069,Gov,Jun-26, -   
4069,Gov,Jul-26, -   
4069,Gov,Aug-26, -   
4069,Gov,Sep-26, -   
4069,Gov,Oct-26, -   
4069,Gov,Nov-26, -   
4069,Gov,Dec-26, -   
4069,Gov,Jan-27, -   
4069,Gov,Feb-27, -   
4069,Gov,Mar-27, -   
4153,Gov,Mar-26, -   
4153,Gov,Apr-26, -   
4153,Gov,May-26, -   
4153,Gov,Jun-26, -   
4153,Gov,Jul-26, -   
4153,Gov,Aug-26, -   
4153,Gov,Sep-26, -   
4153,Gov,Oct-26, -   
4153,Gov,Nov-26, -   
4153,Gov,Dec-26, -   
4153,Gov,Jan-27, -   
4153,Gov,Feb-27, -   
4153,Gov,Mar-27, -   
3933,Gov,Mar-26, 0.07 
3933,Gov,Apr-26, 0.07 
3933,Gov,May-26, 0.08 
3933,Gov,Jun-26, 0.08 
3933,Gov,Jul-26, 0.08 
3933,Gov,Aug-26, 0.08 
3933,Gov,Sep-26, 0.08 
3933,Gov,Oct-26, 0.08 
3933,Gov,Nov-26, 0.09 
3933,Gov,Dec-26, 0.09 
3933,Gov,Jan-27, 0.09 
3933,Gov,Feb-27, 0.09 
3933,Gov,Mar-27, 0.09 
174,HL,Mar-26, 993.45 
174,HL,Apr-26, 1000.85 
174,HL,May-26, 1008.25 
174,HL,Jun-26, 1015.66 
174,HL,Jul-26, 1024.91 
174,HL,Aug-26, 1034.16 
174,HL,Sep-26, 1043.41 
174,HL,Oct-26, 1054.51 
174,HL,Nov-26, 1065.62 
174,HL,Dec-26, 1076.72 
174,HL,Jan-27, 1085.97 
174,HL,Feb-27, 1095.22 
174,HL,Mar-27, 1104.48 
175,HL,Mar-26, 295.15 
175,HL,Apr-26, 297.97 
175,HL,May-26, 300.80 
175,HL,Jun-26, 303.63 
175,HL,Jul-26, 307.16 
175,HL,Aug-26, 310.70 
175,HL,Sep-26, 314.24 
175,HL,Oct-26, 318.48 
175,HL,Nov-26, 322.72 
175,HL,Dec-26, 326.96 
175,HL,Jan-27, 330.50 
175,HL,Feb-27, 334.03 
175,HL,Mar-27, 337.57 
176,HL,Mar-26, 362.90 
176,HL,Apr-26, 367.82 
176,HL,May-26, 372.74 
176,HL,Jun-26, 377.66 
176,HL,Jul-26, 383.80 
176,HL,Aug-26, 389.95 
176,HL,Sep-26, 396.10 
176,HL,Oct-26, 403.48 
176,HL,Nov-26, 410.85 
176,HL,Dec-26, 418.23 
176,HL,Jan-27, 424.38 
176,HL,Feb-27, 430.52 
176,HL,Mar-27, 436.67 
230,HL,Mar-26, 762.93 
230,HL,Apr-26, 771.04 
230,HL,May-26, 779.14 
230,HL,Jun-26, 787.25 
230,HL,Jul-26, 797.39 
230,HL,Aug-26, 807.52 
230,HL,Sep-26, 817.65 
230,HL,Oct-26, 829.82 
230,HL,Nov-26, 841.98 
230,HL,Dec-26, 854.14 
230,HL,Jan-27, 864.27 
230,HL,Feb-27, 874.41 
230,HL,Mar-27, 884.54 
232,HL,Mar-26, 72.49 
232,HL,Apr-26, 72.69 
232,HL,May-26, 72.89 
232,HL,Jun-26, 73.08 
232,HL,Jul-26, 73.33 
232,HL,Aug-26, 73.58 
232,HL,Sep-26, 73.82 
232,HL,Oct-26, 74.12 
232,HL,Nov-26, 74.42 
232,HL,Dec-26, 74.71 
232,HL,Jan-27, 74.96 
232,HL,Feb-27, 75.21 
232,HL,Mar-27, 75.46 
237,HL,Mar-26, 78.46 
237,HL,Apr-26, 79.54 
237,HL,May-26, 80.62 
237,HL,Jun-26, 81.70 
